iso3166-1_alpha2,region_name,city_name,geonameid
AR,Corrientes,Monte Caseros,3430598
AR,Corrientes,Paso de la Patria,3430105
AR,Corrientes,Paso de los Libres,3430104
AR,Corrientes,Pedro R. Fernandez,3430064
AR,Corrientes,Pueblo Libertador,3429820
AR,Corrientes,Saladas,3429403
AR,Corrientes,San Carlos,3429210
AR,Corrientes,San Cosme,3429157
AR,Corrientes,San Lorenzo,3428759
AR,Corrientes,San Luis del Palmar,3428708
AR,Corrientes,San Miguel,3428644
AR,Corrientes,Santa Lucia,3428287
AR,Corrientes,Santa Rosa,3428182
AR,Corrientes,Santo Tome,3428071
AR,Corrientes,Sauce,0
AR,Corrientes,Yapeyu,3427279
AR,Corrientes,Yurucua,0
AR,Entre Rios,Aldea San Antonio,3436433
AR,Entre Rios,Aranguren,3865585
AR,Entre Rios,Bovril,3435966
AR,Entre Rios,Caseros,3435612
AR,Entre Rios,Ceibas,3435570
AR,Entre Rios,Chajari,3435486
AR,Entre Rios,Concepcion del Uruguay,3435264
AR,Entre Rios,Concordia,3435261
AR,Entre Rios,Crespo,3859904
AR,Entre Rios,Diamante,3859384
AR,Entre Rios,Dominguez,3435030
AR,Entre Rios,Durazno,0
AR,Entre Rios,Federacion,3433959
AR,Entre Rios,Federal,3433956
AR,Entre Rios,General Galarza,3433809
AR,Entre Rios,General Ramirez,3855067
AR,Entre Rios,Gobernador Mansilla,3433747
AR,Entre Rios,Gualeguay,3433663
AR,Entre Rios,Gualeguaychu,3433658
AR,Entre Rios,Hasenkamp,3433580
AR,Entre Rios,Hernandez,3854334
AR,Entre Rios,Ibicuy,0
AR,Entre Rios,La Criolla,3432768
AR,Entre Rios,La Paz,3432079
AR,Entre Rios,La Picada,0
AR,Entre Rios,Larroque,3431916
AR,Entre Rios,Los Conquistadores,3431184
AR,Entre Rios,Lucas Gonzalez,3431005
AR,Entre Rios,Macia,3430968
AR,Entre Rios,Nogoya,0
AR,Entre Rios,Oro Verde,3842559
AR,Entre Rios,Parana,3841956
AR,Entre Rios,Puerto Ibicuy,3429778
AR,Entre Rios,Rosario del Tala,3429439
AR,Entre Rios,San Gustavo,3429024
AR,Entre Rios,San Jose de Feliciano,3428858
AR,Entre Rios,San Salvador,3428481
AR,Entre Rios,Santa Ana,3428453
AR,Entre Rios,Santa Anita,3428424
AR,Entre Rios,Santa Elena,3428359
AR,Entre Rios,Sauce de Luna,3427994
AR,Entre Rios,Segui,3835402
AR,Entre Rios,Tabossi,3427885
AR,Entre Rios,Ubajay,3427593
AR,Entre Rios,Urdinarrain,3427582
AR,Entre Rios,Viale,3832959
AR,Entre Rios,Victoria,3832934
AR,Entre Rios,Villa Elisa,3427443
AR,Entre Rios,Villa Hernandarias,3427420
AR,Entre Rios,Villa Mantero,3427404
AR,Entre Rios,Villa Maria Grande,3427399
AR,Entre Rios,Villa Paranacito,3427386
AR,Entre Rios,Villa Urquiza,3832603
AR,Entre Rios,Villa del Rosario,3427454
AR,Entre Rios,Villaguay,3427428
AR,Formosa,Clorinda,3435364
AR,Formosa,El Colorado,3434731
AR,Formosa,Estanislao del Campo,3855763
AR,Formosa,Formosa,3433899
AR,Formosa,General Enrique Mosconi,3855115
AR,Formosa,Herradura,3433567
AR,Formosa,Ibarreta,3433513
AR,Formosa,Ingeniero Guillermo N. Juarez,3853788
AR,Formosa,Laguna Blanca,0
AR,Formosa,Laguna Yema,3850888
AR,Formosa,Las Lomitas,3848164
AR,Formosa,Mision Tacaagle,0
AR,Formosa,Palo Santo,3430186
AR,Formosa,Pirane,3429949
AR,Formosa,Pozo del Tigre,3840432
AR,Jujuy,Abra Pampa,3867009
AR,Jujuy,Caimancito,3863491
AR,Jujuy,Calilegua,3863366
AR,Jujuy,El Aguilar,3859000
AR,Jujuy,Fraile Pintado,3855394
AR,Jujuy,Huacalera,0
AR,Jujuy,Humahuaca,3853967
AR,Jujuy,La Mendieta,3849924
AR,Jujuy,La Quiaca,3849140
AR,Jujuy,Libertador General San Martin,3846915
AR,Jujuy,Maimara,3845254
AR,Jujuy,Palma Sola,3842268
AR,Jujuy,Palpala,3842190
AR,Jujuy,Perico,0
AR,Jujuy,Rodeo,0
AR,Jujuy,San Pedro,3836772
AR,Jujuy,San Salvador de Jujuy,3836564
AR,Jujuy,Santa Clara,3836407
AR,Jujuy,Sey,0
AR,Jujuy,Tilcara,3834403
AR,Jujuy,Yuto,3832189
AR,La Pampa,Abramo,0
AR,La Pampa,Algarrobo del Aguila,0
AR,La Pampa,Alpachiri,3866214
AR,La Pampa,Alta Italia,3866161
AR,La Pampa,Bernardo Larroude,3864285
AR,La Pampa,Bernasconi,3864283
AR,La Pampa,Caleufu,3863377
AR,La Pampa,Catrilo,3862251
AR,La Pampa,Colonia Baron,3860811
AR,La Pampa,Doblas,3859296
AR,La Pampa,Eduardo Castex,3859036
AR,La Pampa,Embajador Martini,3856236
AR,La Pampa,General Acha,3855143
AR,La Pampa,General Pico,3855075
AR,La Pampa,General San Martin,3855056
AR,La Pampa,Guatrache,3854493
AR,La Pampa,Ingeniero Luiggi,3853783
AR,La Pampa,Intendente Alvear,3853745
AR,La Pampa,Jacinto Arauz,3853592
AR,La Pampa,La Maruja,3849980
AR,La Pampa,Lonquimay,3846610
AR,La Pampa,Macachin,3845344
AR,La Pampa,Miguel Riglos,3844267
AR,La Pampa,Parera,3841937
AR,La Pampa,Quemu Quemu,3839668
AR,La Pampa,Rancul,3839381
AR,La Pampa,Realico,3839282
AR,La Pampa,Rio Colorado,0
AR,La Pampa,Santa Isabel,3836238
AR,La Pampa,Santa Rosa,3835994
AR,La Pampa,Santa Teresa,0
AR,La Pampa,Telen,3834542
AR,La Pampa,Toay,0
AR,La Pampa,Trenel,3833880
AR,La Pampa,Veinticinco de Mayo,3833111
AR,La Pampa,Victorica,3832923
AR,La Pampa,Winifreda,3832388
AR,La Rioja,Chamical,3861824
AR,La Rioja,Chilecito,3861445
AR,La Rioja,Famatina,0
AR,La Rioja,La Rioja,3848950
AR,La Rioja,Totoral,0
AR,Mendoza,Banos Lunlunta,0
AR,Mendoza,La Consulta,0
AR,Mendoza,La Costa,0
AR,Mendoza,Mendoza,3844421
AR,Mendoza,Monte Coman,0
AR,Mendoza,Potrerillos,0
AR,Mendoza,Ranquil,0
AR,Mendoza,San Martin,3836992
AR,Mendoza,San Rafael,3836669
AR,Mendoza,Tunuyan,0
AR,Mendoza,Tupungato,0
AR,Mendoza,Uspallata,0
AR,Mendoza,Villa Atuel,0
AR,Misiones,Alba Posse,3436448
AR,Misiones,Almafuerte,3436398
AR,Misiones,Apostoles,0
AR,Misiones,Aristobulo del Valle,3436287
AR,Misiones,Azara,3436205
AR,Misiones,Bernardo de Irigoyen,3436030
AR,Misiones,Campo Grande,3435789
AR,Misiones,Campo Viera,3435750
AR,Misiones,Candelaria,3435734
AR,Misiones,Capiovi,3435701
AR,Misiones,Caraguatay,3435679
AR,Misiones,Cerro Azul,3435532
AR,Misiones,Colonia Aurora,3435344
AR,Misiones,De Mayo,0
AR,Misiones,Dos de Mayo,3434995
AR,Misiones,El Soberbio,3434291
AR,Misiones,Eldorado,0
AR,Misiones,Fracran,0
AR,Misiones,Garuhape,3433839
AR,Misiones,Garupa,3433836
AR,Misiones,General Alvear,3433820
AR,Misiones,Gobernador Roca,3433743
AR,Misiones,Guarani,3433648
AR,Misiones,Jardin America,3433349
AR,Misiones,Leandro N. Alem,0
AR,Misiones,Loreto,3431245
AR,Misiones,Montecarlo,3430601
AR,Misiones,Obera,3430340
AR,Misiones,Panambi,3430178
AR,Misiones,Picada Gobernador Lopez,3430015
AR,Misiones,Posadas,3429886
AR,Misiones,Puerto Eldorado,3429790
AR,Misiones,Puerto Esperanza,3429786
AR,Misiones,Puerto Iguazu,3429777
AR,Misiones,Puerto Leoni,3429765
AR,Misiones,Puerto Libertad,3429764
AR,Misiones,Puerto Piray,3429738
AR,Misiones,San Ignacio,0
AR,Misiones,San Jose,3428928
AR,Misiones,San Pedro,3428577
AR,Misiones,San Vicente,3428068
AR,Misiones,Santa Maria,3428264
AR,Misiones,Tres Capones,3427659
AR,Misiones,Veinticinco de Mayo,3427537
AR,Misiones,Wanda,0
AR,Neuquen,Alumine,3866000
AR,Neuquen,Andacollo,3865803
AR,Neuquen,Anelo,3865776
AR,Neuquen,Barrancas,3864729
AR,Neuquen,Buta Ranquil,3863663
AR,Neuquen,Centenario,3862144
AR,Neuquen,Chos Malal,3861262
AR,Neuquen,Cutral-Co,3859552
AR,Neuquen,El Palomar,0
AR,Neuquen,Junin de los Andes,3853350
AR,Neuquen,Las Lajas,3848216
AR,Neuquen,Las Ovejas,3847971
AR,Neuquen,Loncopue,3846634
AR,Neuquen,Mariano Moreno,3844832
AR,Neuquen,Neuquen,3843123
AR,Neuquen,Picun Leufu,3841301
AR,Neuquen,Piedra del Aguila,3841232
AR,Neuquen,Plaza Huincul,3840896
AR,Neuquen,Plottier,3840885
AR,Neuquen,San Martin de los Andes,3836951
AR,Neuquen,Senillosa,3835372
AR,Neuquen,Villa La Angostura,3832711
AR,Neuquen,Vista Alegre,3832518
AR,Neuquen,Zapala,3832132
AR,Rio Negro,Allen,3866242
AR,Rio Negro,Catriel,3862254
AR,Rio Negro,Cervantes,3861966
AR,Rio Negro,Chichinales,3861528
AR,Rio Negro,Chimpay,3861405
AR,Rio Negro,Choele Choel,3861329
AR,Rio Negro,Cinco Saltos,3861061
AR,Rio Negro,Cipolletti,3861056
AR,Rio Negro,Comallo,3860475
AR,Rio Negro,Contraalmirante Cordero,3860319
AR,Rio Negro,Coronel Belisle,3860206
AR,Rio Negro,Darwin,3859521
AR,Rio Negro,El Bolson,3858765
AR,Rio Negro,General Conesa,3855121
AR,Rio Negro,General Roca,3855065
AR,Rio Negro,Ingeniero Jacobacci,3853786
AR,Rio Negro,Ingeniero Luis A. Huergo,3853782
AR,Rio Negro,Lamarque,3850005
AR,Rio Negro,Los Menucos,3845977
AR,Rio Negro,Maquinchao,3844933
AR,Rio Negro,San Antonio Oeste,3837980
AR,Rio Negro,San Carlos de Bariloche,7647007
AR,Rio Negro,Sierra Colorada,3835304
AR,Rio Negro,Sierra Grande,3835297
AR,Rio Negro,Valcheta,3833283
AR,Rio Negro,Viedma,3832899
AR,Rio Negro,Villa Regina,3832647
AR,Salta,Acambuco,0
AR,Salta,Angostura,0
AR,Salta,Apolinario Saravia,3865605
AR,Salta,Cachi,3863557
AR,Salta,Cafayate,3863503
AR,Salta,Campo Quijano,3863050
AR,Salta,Chicoana,3861494
AR,Salta,El Carmen,0
AR,Salta,El Carril,3858553
AR,Salta,El Galpon,3857974
AR,Salta,El Quebrachal,3857012
AR,Salta,Embarcacion,3856231
AR,Salta,Guachipas,0
AR,Salta,Iruya,0
AR,Salta,Joaquin V. Gonzalez,3853491
AR,Salta,La Caldera,0
AR,Salta,Las Lajitas,3848209
AR,Salta,Metan,0
AR,Salta,Pichanal,0
AR,Salta,Ranchos,0
AR,Salta,Rosario de la Frontera,0
AR,Salta,Salta,3838233
AR,Salta,San Antonio de los Cobres,3837985
AR,Salta,San Ramon de la Nueva Oran,3836620
AR,Salta,Tartagal,3834601
AR,San Juan,Albardon,3866425
AR,San Juan,Bermejo,0
AR,San Juan,Calingasta,3863362
AR,San Juan,Caucete,3862240
AR,San Juan,Chimbas,3861416
AR,San Juan,Las Flores,0
AR,San Juan,Nueve de Julio,3842882
AR,San Juan,Pocito,3840860
AR,San Juan,Ramblon,0
AR,San Juan,Rivadavia,0
AR,San Juan,Rodeo,0
AR,San Juan,San Agustin de Valle Fertil,3838158
AR,San Juan,San Jose de Jachal,3837240
AR,San Juan,San Juan,3837213
AR,San Juan,San Martin,3836993
AR,San Juan,Villa Media Agua,0
AR,San Juan,Zonda,3832080
AR,San Luis,Buena Esperanza,3863814
AR,San Luis,Candelaria,3862832
AR,San Luis,Concaran,3860431
AR,San Luis,Justo Daract,3853330
AR,San Luis,La Punta,7284819
AR,San Luis,La Toma,3847482
AR,San Luis,Lujan,3845398
AR,San Luis,Merlo,3844377
AR,San Luis,Naschel,3843407
AR,San Luis,San Francisco del Monte de Oro,3837624
AR,San Luis,San Luis,3837056
AR,San Luis,Tilisarao,3834397
AR,San Luis,Union,3833424
AR,San Luis,Villa Mercedes,7116866
AR,Santa Cruz,Caleta Olivia,3863379
AR,Santa Cruz,Comandante Luis Piedra Buena,3860466
AR,Santa Cruz,El Calafate,3858677
AR,Santa Cruz,Gobernador Gregores,0
AR,Santa Cruz,Jaramillo,0
AR,Santa Cruz,Lago Posadas,0
AR,Santa Cruz,Las Heras,3848353
AR,Santa Cruz,Los Antiguos,3846484
AR,Santa Cruz,Perito Moreno,0
AR,Santa Cruz,Pico Truncado,3841309
AR,Santa Cruz,Puerto Deseado,3840104
AR,Santa Cruz,Puerto San Julian,0
AR,Santa Cruz,Puerto Santa Cruz,3840076
AR,Santa Cruz,Rio Gallegos,3838859
AR,Santa Cruz,San Julian,3840082
AR,Santa Cruz,Veintiocho de Noviembre,3833094
AR,Santa Cruz,Yacimiento Rio Turbio,3832376
AR,Santa Fe,Acebal,0
AR,Santa Fe,Arequito,0
AR,Santa Fe,Armstrong,3865449
AR,Santa Fe,Arroyo Seco,3865385
AR,Santa Fe,Arrufo,3865375
AR,Santa Fe,Ataliva,0
AR,Santa Fe,Avellaneda,3436230
AR,Santa Fe,Bella Italia,6942842
AR,Santa Fe,Calchaqui,3863419
AR,Santa Fe,Canada de Gomez,3862981
AR,Santa Fe,Capitan Bermudez,3862738
AR,Santa Fe,Carcarana,3862655
AR,Santa Fe,Casas,0
AR,Santa Fe,Casilda,3862351
AR,Santa Fe,Ceres,3862100
AR,Santa Fe,Chabas,0
AR,Santa Fe,Chapuy,0
AR,Santa Fe,Coronda,3860217
AR,Santa Fe,Correa,0
AR,Santa Fe,Diego de Alvear,0
AR,Santa Fe,Egusquiza,0
AR,Santa Fe,El Trebol,3856436
AR,Santa Fe,Elisa,0
AR,Santa Fe,Esperanza,3856022
AR,Santa Fe,Fighiera,0
AR,Santa Fe,Firmat,3855554
AR,Santa Fe,Franck,0
AR,Santa Fe,Funes,3855302
AR,Santa Fe,Galvez,3855244
AR,Santa Fe,Gobernador Galvez,3854985
AR,Santa Fe,Granadero Baigorria,3854895
AR,Santa Fe,Helvecia,0
AR,Santa Fe,Hersilia,3854318
AR,Santa Fe,Iriondo,0
AR,Santa Fe,Laguna Paiva,3850920
AR,Santa Fe,Las Parejas,3847933
AR,Santa Fe,Las Rosas,3847836
AR,Santa Fe,Las Toscas,3431606
AR,Santa Fe,Lopez,0
AR,Santa Fe,Los Quirquinchos,0
AR,Santa Fe,Maggiolo,0
AR,Santa Fe,Malabrigo,3430940
AR,Santa Fe,Marcelino Escalada,0
AR,Santa Fe,Margarita,0
AR,Santa Fe,Maria Susana,0
AR,Santa Fe,Maria Teresa,0
AR,Santa Fe,Maximo Paz,0
AR,Santa Fe,Melincue,0
AR,Santa Fe,Monje,0
AR,Santa Fe,Montes de Oca,0
AR,Santa Fe,Ombu,0
AR,Santa Fe,Perez,3841500
AR,Santa Fe,Puerto Reconquista,0
AR,Santa Fe,Rafaela,3839479
AR,Santa Fe,Reconquista,3429594
AR,Santa Fe,Recreo,3839262
AR,Santa Fe,Roldan,3838638
AR,Santa Fe,Romang,0
AR,Santa Fe,Rosario,3838583
AR,Santa Fe,Rufino,3838506
AR,Santa Fe,Sa Pereyra,0
AR,Santa Fe,San Carlos Centro,3837857
AR,Santa Fe,San Cristobal,3837823
AR,Santa Fe,San Eduardo,0
AR,Santa Fe,San Genaro,0
AR,Santa Fe,San Javier,3428975
AR,Santa Fe,San Jorge,3837441
AR,Santa Fe,San Justo,3837124
AR,Santa Fe,San Martin de las Escobas,0
AR,Santa Fe,Santa Fe de la Vera Cruz,3836277
AR,Santa Fe,Santo Tome,3835793
AR,Santa Fe,Sastre,3835695
AR,Santa Fe,Sauce Viejo,0
AR,Santa Fe,Serodino,0
AR,Santa Fe,Suardi,0
AR,Santa Fe,Sunchales,3834971
AR,Santa Fe,Teodelina,0
AR,Santa Fe,Timbues,0
AR,Santa Fe,Tostado,3834048
AR,Santa Fe,Totoras,3833995
AR,Santa Fe,Venado Tuerto,3833062
AR,Santa Fe,Vera,3833027
AR,Santa Fe,Villa Canas,3832793
AR,Santa Fe,Villa Constitucion,3832778
AR,Santa Fe,Villa Eloisa,0
AR,Santa Fe,Villa Ocampo,3427388
AR,Santa Fe,Villa Trinidad,3832608
AR,Santa Fe,Wheelwright,0
AR,Santa Fe,Zenon Pereyra,0
AR,Santiago del Estero,Anatuya,3865840
AR,Santiago del Estero,Bandera,0
AR,Santiago del Estero,Beltran,3864328
AR,Santiago del Estero,Campo Gallo,3863136
AR,Santiago del Estero,Clodomira,3861002
AR,Santiago del Estero,El Hoyo,3857887
AR,Santiago del Estero,Fernandez,0
AR,Santiago del Estero,Forres,0
AR,Santiago del Estero,Frias,0
AR,Santiago del Estero,La Banda,0
AR,Santiago del Estero,Las Talitas,0
AR,Santiago del Estero,Los Juries,3846080
AR,Santiago del Estero,Los Ralos,0
AR,Santiago del Estero,Los Telares,3845549
AR,Santiago del Estero,Magdalena,0
AR,Santiago del Estero,Monte Quemado,0
AR,Santiago del Estero,Navarro,0
AR,Santiago del Estero,Nueva Esperanza,0
AR,Santiago del Estero,Pampa de los Guanacos,3842140
AR,Santiago del Estero,Quimili,3839565
AR,Santiago del Estero,Robles,0
AR,Santiago del Estero,San Manuel,0
AR,Santiago del Estero,San Nicolas,0
AR,Santiago del Estero,San Pedro,3836771
AR,Santiago del Estero,Santiago del Estero,3835869
AR,Santiago del Estero,Santos Lugares,0
AR,Santiago del Estero,Selva,0
AR,Santiago del Estero,Suncho Corral,3834961
AR,Santiago del Estero,Termas de Rio Hondo,3834502
AR,Santiago del Estero,Tintina,3834352
AR,Santiago del Estero,Villa Atamisqui,3832805
AR,Santiago del Estero,Villa General Mitre,3832733
AR,Santiago del Estero,Villa Ojo de Agua,3832658
AR,Tierra del Fuego,Rio Grande,0
AR,Tierra del Fuego,Ushuaia,3833367
AR,Tucuman,Acheral,0
AR,Tucuman,Aguilares,3866496
AR,Tucuman,Alderetes,3866367
AR,Tucuman,Amaicha del Valle,0
AR,Tucuman,Bella Vista,3864375
AR,Tucuman,Burruyacu,3863701
AR,Tucuman,Famailla,3855666
AR,Tucuman,Gobernador Garmendia,0
AR,Tucuman,Graneros,3854724
AR,Tucuman,La Cocha,3851985
AR,Tucuman,Malvinas,0
AR,Tucuman,Marcos Paz,0
AR,Tucuman,Monteros,3843803
AR,Tucuman,Oran,0
AR,Tucuman,San Isidro de Lules,0
AR,Tucuman,San Miguel de Tucuman,3836873
AR,Tucuman,Simoca,3835238
AR,Tucuman,Tafi Viejo,3834813
AR,Tucuman,Tafi del Valle,3834814
AR,Tucuman,Trancas,3833947
AR,Tucuman,Yerba Buena,3832260
AS,Eastern District,Pago Pago,5881576
AS,Western District,Tafuna,5881192
AT,Burgenland,Andau,2782552
AT,Burgenland,Antau,2782479
AT,Burgenland,Apetlon,2782454
AT,Burgenland,Bad Tatzmannsdorf,2782045
AT,Burgenland,Badersdorf,2782061
AT,Burgenland,Bernstein,2781820
AT,Burgenland,Bocksdorf,2781653
AT,Burgenland,Breitenbrunn,2781472
AT,Burgenland,Bruckneudorf,2781361
AT,Burgenland,Deutsch Kaltenbrunn,2781025
AT,Burgenland,Deutschkreutz,2781024
AT,Burgenland,Donnerskirchen,2780842
AT,Burgenland,Eberau,2780539
AT,Burgenland,Eisenstadt,2780190
AT,Burgenland,Eltendorf,2780109
AT,Burgenland,Frauenkirchen,2779324
AT,Burgenland,Frisch,0
AT,Burgenland,Gattendorf,2778794
AT,Burgenland,Gols,2778355
AT,Burgenland,Grafenschachen,2778149
AT,Burgenland,Grosspetersdorf,2777627
AT,Burgenland,Gussing,2777216
AT,Burgenland,Hackerberg,2777111
AT,Burgenland,Halbturn,2776957
AT,Burgenland,Hannersdorf,2776891
AT,Burgenland,Heiligenbrunn,2776594
AT,Burgenland,Heiligenkreuz im Lafnitztal,2776582
AT,Burgenland,Heugraben,2776441
AT,Burgenland,Hirm,2776197
AT,Burgenland,Horitschon,2775525
AT,Burgenland,Hornstein,2775499
AT,Burgenland,Illmitz,2775327
AT,Burgenland,Inzenhof,2775207
AT,Burgenland,Jabing,2775163
AT,Burgenland,Jennersdorf,2775089
AT,Burgenland,Jois,2775040
AT,Burgenland,Kaisersdorf,2774932
AT,Burgenland,Kemeten,2774541
AT,Burgenland,Kittsee,2774348
AT,Burgenland,Klingenbach,2773938
AT,Burgenland,Kobersdorf,2773866
AT,Burgenland,Kohfidisch,2773823
AT,Burgenland,Krensdorf,2773528
AT,Burgenland,Kukmirn,2773271
AT,Burgenland,Lackenbach,2773184
AT,Burgenland,Lackendorf,2773181
AT,Burgenland,Leithaprodersdorf,2772709
AT,Burgenland,Litzelsdorf,2772380
AT,Burgenland,Lockenhaus,6692403
AT,Burgenland,Loipersbach im Burgenland,2772294
AT,Burgenland,Loretto,2772255
AT,Burgenland,Lutzmannsburg,2772168
AT,Burgenland,Mannersdorf an der Rabnitz,2772001
AT,Burgenland,Mariasdorf,2771903
AT,Burgenland,Markt Allhau,2771876
AT,Burgenland,Markt Neuhodis,2771870
AT,Burgenland,Marz,2771847
AT,Burgenland,Mattersburg,2771817
AT,Burgenland,Mischendorf,2771567
AT,Burgenland,Mogersdorf,2771322
AT,Burgenland,Mullendorf,2771049
AT,Burgenland,Neckenmarkt,2770897
AT,Burgenland,Neudorfl,2770803
AT,Burgenland,Neufeld an der Leitha,2770788
AT,Burgenland,Neuhaus am Klausenbach,2608246
AT,Burgenland,Neusiedl am See,2770684
AT,Burgenland,Neutal,2770649
AT,Burgenland,Nickelsdorf,2770630
AT,Burgenland,Nikitsch,2770487
AT,Burgenland,Oberdorf im Burgenland,2770269
AT,Burgenland,Oberloisdorf,2769945
AT,Burgenland,Oberpullendorf,2769812
AT,Burgenland,Oberwart,2769623
AT,Burgenland,Olbendorf,2769445
AT,Burgenland,Ollersdorf im Burgenland,2769437
AT,Burgenland,Oslip,2769396
AT,Burgenland,Pama,2769259
AT,Burgenland,Pamhagen,2769258
AT,Burgenland,Parndorf,2769242
AT,Burgenland,Pilgersdorf,2768829
AT,Burgenland,Pinkafeld,2768811
AT,Burgenland,Piringsdorf,2768787
AT,Burgenland,Podersdorf am See,2768622
AT,Burgenland,Potzneusiedl,2768459
AT,Burgenland,Raiding,2768071
AT,Burgenland,Rechnitz,2767815
AT,Burgenland,Riedlingsdorf,2767458
AT,Burgenland,Ritzing,2767346
AT,Burgenland,Rohr im Burgenland,2767265
AT,Burgenland,Rohrbach bei Mattersburg,2767283
AT,Burgenland,Rotenturm an der Pinka,2767111
AT,Burgenland,Rudersdorf,2767001
AT,Burgenland,Rust,2766939
AT,Burgenland,Sankt Margarethen im Burgenland,2766549
AT,Burgenland,Sankt Michael im Burgenland,2766497
AT,Burgenland,Schachendorf,2766233
AT,Burgenland,Schandorf,2766162
AT,Burgenland,Schattendorf,2766121
AT,Burgenland,Sieggraben,2765092
AT,Burgenland,Stadtschlaining,2764717
AT,Burgenland,Stegersbach,2764587
AT,Burgenland,Steinbrunn,2764296
AT,Burgenland,Stinatz,2764297
AT,Burgenland,Stoob,2764238
AT,Burgenland,Stotzing,2764225
AT,Burgenland,Strem,2764140
AT,Burgenland,Tadten,2763960
AT,Burgenland,Tobaj,2763574
AT,Burgenland,Trausdorf an der Wulka,2763406
AT,Burgenland,Unterfrauenhaid,2762952
AT,Burgenland,Unterwart,2762572
AT,Burgenland,Wallern im Burgenland,2761964
AT,Burgenland,Weichselbaum,2761772
AT,Burgenland,Weiden am See,2761758
AT,Burgenland,Weingraben,2761689
AT,Burgenland,Weppersdorf,2761482
AT,Burgenland,Wiesen,2761306
AT,Burgenland,Wiesfleck,2761281
AT,Burgenland,Wimpassing an der Leitha,2761147
AT,Burgenland,Winden am See,2761123
AT,Burgenland,Wolfau,2760943
AT,Burgenland,Wulkaprodersdorf,2760825
AT,Burgenland,Zagersdorf,2760762
AT,Burgenland,Zillingtal,2760563
AT,Burgenland,Zurndorf,2760449
AT,Karnten,Althofen,2782646
AT,Karnten,Arnoldstein,2782408
AT,Karnten,Arriach,2782402
AT,Karnten,Auen,0
AT,Karnten,Bach,0
AT,Karnten,Bad Sankt Leonhard im Lavanttal,2782049
AT,Karnten,Baldramsdorf,2782023
AT,Karnten,Bauer,0
AT,Karnten,Berg im Drautal,6692402
AT,Karnten,Bodensdorf,2781629
AT,Karnten,Bruckl,2781364
AT,Karnten,Dellach,3324630
AT,Karnten,Diex,2780936
AT,Karnten,Drau,0
AT,Karnten,Ebenthal,2780544
AT,Karnten,Eberndorf,2780531
AT,Karnten,Eberstein,2780512
AT,Karnten,Feistritz an der Gail,2779718
AT,Karnten,Feistritz im Rosental,2779704
AT,Karnten,Feistritz ob Bleiburg,2779703
AT,Karnten,Feld am See,2779686
AT,Karnten,Feldkirchen in Karnten,2779669
AT,Karnten,Ferlach,2779640
AT,Karnten,Ferndorf,2779634
AT,Karnten,Finkenstein am Faaker See,3218464
AT,Karnten,Flattach,2779504
AT,Karnten,Frauenstein,3324645
AT,Karnten,Fresach,2779271
AT,Karnten,Friesach,2779229
AT,Karnten,Gallizien,2778968
AT,Karnten,Glanegg,2778533
AT,Karnten,Globasnitz,2778467
AT,Karnten,Glodnitz,2778456
AT,Karnten,Gmuend,2778438
AT,Karnten,Gnesau,2778424
AT,Karnten,Grafenstein,2778145
AT,Karnten,Greifenburg,2778048
AT,Karnten,Griffen,2777954
AT,Karnten,Grosskirchheim,6942812
AT,Karnten,Gurk,2777238
AT,Karnten,Guttaring,11591912
AT,Karnten,Heiligenblut,2776595
AT,Karnten,Hermagor,2776497
AT,Karnten,Himmelberg,2776395
AT,Karnten,Hohenthurn,2775721
AT,Karnten,Huttenberg,2775365
AT,Karnten,Irschen,2775185
AT,Karnten,Kappel am Krappfeld,2774767
AT,Karnten,Kirchbach,2774427
AT,Karnten,Klagenfurt am Woerthersee,2774321
AT,Karnten,Kleinkirchheim,2774097
AT,Karnten,Lavamund,2772821
AT,Karnten,Leiten,0
AT,Karnten,Lendorf,11591926
AT,Karnten,Liebenfels,3324633
AT,Karnten,Ludmannsdorf,2772226
AT,Karnten,Maria Rain,2771914
AT,Karnten,Maria Saal,2771910
AT,Karnten,Maria Worth,2771894
AT,Karnten,Metnitz,2771643
AT,Karnten,Micheldorf,11591934
AT,Karnten,Millstatt,2760380
AT,Karnten,Moosburg,2771244
AT,Karnten,Muhldorf,2771096
AT,Karnten,Neuhaus,2770780
AT,Karnten,Oberdrauburg,2770264
AT,Karnten,Obervellach,2769638
AT,Karnten,Oetting,0
AT,Karnten,Ossiach,2769391
AT,Karnten,Paternion,2769212
AT,Karnten,Poggersdorf,2768618
AT,Karnten,Preitenegg,2768359
AT,Karnten,Radenthein,2768130
AT,Karnten,Rangersdorf,2767980
AT,Karnten,Reichenfels,2767768
AT,Karnten,Rennweg,0
AT,Karnten,Rettenbach,0
AT,Karnten,Rosegg,2767220
AT,Karnten,Ruden,2767005
AT,Karnten,Sachsenburg,2766905
AT,Karnten,Sankt Andra,11609547
AT,Karnten,Sankt Jakob,2766675
AT,Karnten,Sankt Margarethen,0
AT,Karnten,Sankt Martin,0
AT,Karnten,Sankt Peter,0
AT,Karnten,Sankt Primus,0
AT,Karnten,Sankt Veit an der Glan,2766359
AT,Karnten,Schiefling am See,2766010
AT,Karnten,Seeboden,2765286
AT,Karnten,Sittersdorf,2764988
AT,Karnten,Spittal an der Drau,2764786
AT,Karnten,St. Georgen am Laengsee,6692405
AT,Karnten,Stall,2764702
